SEND_REASON,CYCLE_COUNT,MIN_VOLTAGE,MAX_VOLTAGE,PROGRAM_NO,TEMP,FINAL_TEMP,HEATER_ON_TIME,ENV_TEMP,INIT_WATER_TEMP,SPIN,SPIN_EXECUTED,DIRT_LEVEL,DELAY_TIME,AUX_FUNC_MSB_H,AUX_FUNC_MSB_L,AUX_FUNC_LSB_H,AUX_FUNC_LSB_L,UNBALANCED_LOAD,SPIN_TRY_COUNT,LOAD_VALVE_MEASURE,VALVE_OPEN_COUNT,EXTRA_RINSE_COUNT,CHILD_LOCK,EFFECTIVE_PROG_TIME,ERROR_5,ERROR_4,ERROR_3,ERROR_2,ERROR_1,INFO,SERVICE_MODE_ENTER_COUNT,DET_DOSE,SOFT_DOSE,SECURITY_RISK,VISIBLE_ERROR_1,VISIBLE_ERROR_2,VISIBLE_ERROR_3,VISIBLE_ERROR_4,VISIBLE_ERROR_5,HIDDEN_ERRORS_1,HIDDEN_ERRORS_2,PRECAUTIONS_1,PRECAUTIONS_2,WARNINGS,HEATER_TO_PUMP_DURATION,HEATER_DURATION_EXCEPT_HEATING_STEP,HEATER_HYSTERESIS_COUNT,MAIN_WASH_VALVE_OPEN_COUNT,MAIN_WASH_START_TEMP,MAIN_WASH_END_TEMP,MAIN_WASH_100RPM_ATTEMPT_COUNT,MAIN_WASH_ACCELERATION,MAIN_WASH_MAX_RPM,MAIN_WASH_MAX_RPM_DURATION,FIRST_RINSE_VALVE_OPEN_COUNT,FIRST_RINSE_START_TEMP,FIRST_RINSE_END_TEMP,FIRST_RINSE_100RPM_ATTEMPT_COUNT,FIRST_RINSE_ACCELERATION,FIRST_RINSE_MAX_RPM,FIRST_RINSE_MAX_RPM_DURATION,SECOND_RINSE_VALVE_OPEN_COUNT,SECOND_RINSE_START_TEMP,SECOND_RINSE_END_TEMP,SECOND_RINSE_100RPM_ATTEMP_COUNT,SECOND_RINSE_ACCELERATION,SECOND_RINSE_MAX_RPM,SECOND_RINSE_MAX_RPM_DURATION,EXTRA_RINSE_VALVE_OPEN_COUNT,EXTRA_RINSE_START_TEMP,EXTRA_RINSE_END_TEMP,EXTRA_RINSE_100RPM_TRY_COUNT,EXTRA_RINSE_ACCELERATION,EXTRA_RINSE_MAX_RPM,EXTRA_RINSE_MAX_RPM_DURATION,LAST_SPIN_ACCELERATION,LAST_SPIN_MAX_REV_DURATION,LAST_SPIN_MAX_REV,LAST_SPIN_100RPM_TRY_COUNT,AWASH_ID,FRICTION,INERTIA,CALIBRATED_FRICTION,CALIBRATED_INERTIA,AFTER_HEAT_VALVE_OPEN_COUNT,CYCLE_COUNT_AFTER_LAST_MOTOR_CALIBRATION,BASE_PROGRAM,DRUM_CAPACITY,COLD_WASH_W_LEVEL_VALUE_F2,COLD_WASH_W_LEVEL_VALUE_F3,MAIN_MACHINE_FEATURES,AVAILABLE_SPIN_LEVELS,PROGRAM_PLANNED_TIME,RINSE_WATER_LEVEL_DEFAULT_VALUE,WASHING_STEP_TIME_DATA_FACTORY_SETTINGS,HEATING_TIME_DATA_FACTORY_SETTINGS,WASHING_OPEN_TIME_DATA_FACTORY_SETTINGS,WASHING_CLOSE_TIME_DATA_FACTORY_SETTINGS,connState
['NORMAL'],47,1070,1130,2,40,34,13,25,20,800,800,MEDIUM,0,[],[],[],"['SOFT_DOSAGE', 'LIQ_DETERGENT']",2462,0,UNMEASURED,5,0,OFF,68,SAFETY_FM_ERROR,SAFETY_FM_ERROR,OK,SAFETY_FM_ERROR,SAFETY_FM_ERROR,[],0,50,50,WARNING,[],[],[],[],[],['flowmeterError'],[],[],[],[],10,0,0,7,40,33,0,0,4,0,4,30,26,0,0,3,0,0,0,0,0,0,0,0,0,26,0,0,29,60,32,69,64,80,1,7,0,0,0,0,0,46,WOOLEAN,10_KG_(X54+1),32260,23555,"['turbidity', 'flowmeter', 'autodose', 'aquatech']","['600', '800']",55,45060,0,20,0,0,online
['NORMAL'],48,1060,1120,2,40,34,15,25,20,800,800,MEDIUM,0,[],[],[],"['SOFT_DOSAGE', 'LIQ_DETERGENT']",5545,0,UNMEASURED,5,0,OFF,74,SAFETY_FM_ERROR,OK,SAFETY_FM_ERROR,SAFETY_FM_ERROR,SAFETY_FM_ERROR,[],0,50,50,WARNING,[],[],[],[],[],['flowmeterError'],[],[],[],[],12,0,0,11,40,33,0,0,4,0,5,29,24,0,0,4,0,0,0,0,0,0,0,0,0,24,0,1,33,60,27,69,55,80,0,7,0,0,0,0,0,47,WOOLEAN,10_KG_(X54+1),32260,23555,"['turbidity', 'flowmeter', 'autodose', 'aquatech']","['600', '800']",55,45060,0,20,0,0,online
['ERROR'],49,1070,1120,2,40,0,3,25,20,800,30,MEDIUM,0,[],[],[],"['SOFT_DOSAGE', 'LIQ_DETERGENT']",0,0,UNMEASURED,2,0,OFF,11,SAFETY_FM_ERROR,SAFETY_FM_ERROR,SAFETY_FM_ERROR,SAFETY_FM_ERROR,OK,[],0,50,50,MEDIUM_RISK,[],[],[],[],[],['flowmeterError'],[],['motorSpeedPrecaution'],[],[],0,0,0,3,28,28,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,48,WOOLEAN,10_KG_(X54+1),32260,23555,"['turbidity', 'flowmeter', 'autodose', 'aquatech']","['600', '800']",55,0,0,20,0,0,online
['ERROR'],49,1100,1110,2,40,0,0,0,0,800,40,MEDIUM,0,[],[],[],"['SOFT_DOSAGE', 'LIQ_DETERGENT']",0,0,UNMEASURED,0,0,OFF,4,OK,SAFETY_FM_ERROR,OK,SAFETY_FM_ERROR,OK,"['powerCut', 'runAfterCancel']",0,50,50,MEDIUM_RISK,[],[],[],[],[],[],[],['motorSpeedPrecaution'],[],[],0,0,0,0,0,0,0,0,0,0,2,22,23,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,48,WOOLEAN,10_KG_(X54+1),0,0,"['turbidity', 'flowmeter', 'autodose', 'aquatech']","['600', '800']",23,45060,0,0,0,0,online
"['NORMAL', 'ERROR']",49,1100,1110,2,40,0,0,0,0,800,800,MEDIUM,0,[],[],[],"['SOFT_DOSAGE', 'LIQ_DETERGENT']",1570,0,UNMEASURED,0,0,OFF,31,SAFETY_FM_ERROR,OK,SAFETY_FM_ERROR,OK,SAFETY_FM_ERROR,"['powerCut', 'runAfterCancel']",0,50,50,WARNING,[],[],[],[],[],['flowmeterError'],[],[],[],[],0,0,0,0,0,0,0,0,0,0,2,22,24,0,0,4,0,0,0,0,0,0,0,0,0,24,0,1,30,60,25,70,49,80,1,7,0,0,0,0,0,48,WOOLEAN,10_KG_(X54+1),0,0,"['turbidity', 'flowmeter', 'autodose', 'aquatech']","['600', '800']",23,45060,0,0,0,0,online
['ERROR'],50,1100,1110,2,40,0,0,25,21,800,30,MEDIUM,0,[],[],[],"['SOFT_DOSAGE', 'LIQ_DETERGENT']",0,0,UNMEASURED,0,0,OFF,6,SAFETY_FM_ERROR,OK,SAFETY_FM_ERROR,SAFETY_FM_ERROR,OK,[],0,50,50,MEDIUM_RISK,[],[],[],[],[],['flowmeterError'],[],['motorSpeedPrecaution'],[],[],5,0,0,0,0,20,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,49,WOOLEAN,10_KG_(X54+1),32260,23555,"['turbidity', 'flowmeter', 'autodose', 'aquatech']","['600', '800']",55,0,0,0,0,0,online
"['NORMAL', 'ERROR']",50,1050,1110,2,40,37,9,25,21,800,800,MEDIUM,0,[],[],[],"['SOFT_DOSAGE', 'LIQ_DETERGENT']",1988,0,UNMEASURED,0,0,OFF,63,OK,SAFETY_FM_ERROR,SAFETY_FM_ERROR,OK,SAFETY_FM_ERROR,[],0,50,50,WARNING,[],[],[],[],[],['flowmeterError'],[],[],[],[],14,0,0,1,40,36,0,0,4,0,2,32,24,0,0,3,0,0,0,0,0,0,0,0,0,24,0,2,38,60,26,71,56,80,0,7,0,0,0,0,0,49,WOOLEAN,10_KG_(X54+1),32260,23555,"['turbidity', 'flowmeter', 'autodose', 'aquatech']","['600', '800']",55,45060,0,20,0,0,online
['ERROR'],51,1050,1120,2,40,0,6,25,20,800,40,MEDIUM,0,[],[],[],"['SOFT_DOSAGE', 'LIQ_DETERGENT']",0,0,UNMEASURED,3,0,OFF,14,SAFETY_FM_ERROR,OK,SAFETY_FM_ERROR,SAFETY_FM_ERROR,OK,[],0,50,50,MEDIUM_RISK,[],[],[],[],[],['flowmeterError'],[],['motorSpeedPrecaution'],[],[],0,0,0,4,33,33,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,50,WOOLEAN,10_KG_(X54+1),32260,23555,"['turbidity', 'flowmeter', 'autodose', 'aquatech']","['600', '800']",55,0,0,20,0,0,online
"['NORMAL', 'ERROR']",51,1050,1130,2,40,35,10,25,20,800,800,MEDIUM,0,[],[],[],"['SOFT_DOSAGE', 'LIQ_DETERGENT']",3909,0,UNMEASURED,3,0,OFF,66,OK,SAFETY_FM_ERROR,SAFETY_FM_ERROR,OK,SAFETY_FM_ERROR,[],0,50,50,WARNING,[],[],[],[],[],['flowmeterError'],[],[],[],[],13,0,0,4,40,35,0,0,4,0,3,31,25,0,0,3,0,0,0,0,0,0,0,0,0,26,0,0,35,60,29,74,49,80,0,7,0,0,0,0,0,50,WOOLEAN,10_KG_(X54+1),32260,23555,"['turbidity', 'flowmeter', 'autodose', 'aquatech']","['600', '800']",55,45060,0,20,0,0,online
['NORMAL'],52,1070,1130,2,40,34,13,24,21,800,800,MEDIUM,0,[],[],[],"['SOFT_DOSAGE', 'LIQ_DETERGENT']",3777,0,UNMEASURED,6,0,OFF,72,SAFETY_FM_ERROR,SAFETY_FM_ERROR,OK,SAFETY_FM_ERROR,SAFETY_FM_ERROR,[],0,50,50,WARNING,[],[],[],[],[],['flowmeterError'],[],[],[],[],10,0,0,7,40,34,0,0,3,0,3,31,26,0,0,3,0,0,0,0,0,0,0,0,0,27,0,1,30,60,31,67,46,80,1,7,0,0,0,0,0,51,WOOLEAN,10_KG_(X54+1),32260,23555,"['turbidity', 'flowmeter', 'autodose', 'aquatech']","['600', '800']",55,45060,0,20,0,0,online
['NORMAL'],53,1050,1110,2,40,37,9,25,21,800,800,MEDIUM,0,[],[],[],"['SOFT_DOSAGE', 'LIQ_DETERGENT']",1448,0,UNMEASURED,2,0,OFF,63,SAFETY_FM_ERROR,OK,SAFETY_FM_ERROR,SAFETY_FM_ERROR,SAFETY_FM_ERROR,[],0,50,50,WARNING,[],[],[],[],[],['flowmeterError'],[],[],[],[],13,0,0,2,40,36,0,0,3,0,2,32,25,0,0,4,0,0,0,0,0,0,0,0,0,25,0,1,29,60,25,75,49,80,0,7,0,0,0,0,0,52,WOOLEAN,10_KG_(X54+1),32260,23555,"['turbidity', 'flowmeter', 'autodose', 'aquatech']","['600', '800']",55,45060,0,20,0,0,online
['NORMAL'],54,1080,1150,4,40,40,19,25,21,1200,1150,MEDIUM,0,[],[],[],"['SOFT_DOSAGE', 'LIQ_DETERGENT']",4649,0,UNMEASURED,0,0,OFF,119,OK,SAFETY_FM_ERROR,SAFETY_FM_ERROR,SAFETY_FM_ERROR,SAFETY_FM_ERROR,[],0,50,50,WARNING,[],[],[],[],[],['flowmeterError'],[],[],[],[],7,0,0,8,41,40,2,40,100,44,6,34,26,1,42,100,46,0,22,23,0,0,5,0,0,0,0,0,0,0,0,59,37,115,0,7,37893,11797,11780,14357,0,53,AUTOPROGRAM,10_KG_(X54+1),0,0,"['turbidity', 'flowmeter', 'autodose', 'aquatech']","['600', '800', '1000', '1200']",113,65535,0,10,0,0,online
['NORMAL'],55,1070,1120,2,40,33,12,24,21,800,800,MEDIUM,0,[],[],[],"['SOFT_DOSAGE', 'LIQ_DETERGENT']",4014,0,UNMEASURED,7,0,OFF,69,SAFETY_FM_ERROR,SAFETY_FM_ERROR,SAFETY_FM_ERROR,SAFETY_FM_ERROR,SAFETY_FM_ERROR,[],0,50,50,WARNING,[],[],[],[],[],['flowmeterError'],[],[],[],[],11,0,0,9,40,32,0,0,3,0,3,29,26,0,0,3,0,0,0,0,0,0,0,0,0,26,0,0,29,60,28,72,50,80,0,7,0,0,0,0,0,54,WOOLEAN,10_KG_(X54+1),32260,23555,"['turbidity', 'flowmeter', 'autodose', 'aquatech']","['600', '800']",55,45060,0,20,0,0,online
['ERROR'],56,1070,1120,2,40,0,8,24,21,800,30,MEDIUM,0,[],[],[],"['SOFT_DOSAGE', 'LIQ_DETERGENT']",0,0,UNMEASURED,3,0,OFF,16,SAFETY_FM_ERROR,SAFETY_FM_ERROR,SAFETY_FM_ERROR,SAFETY_FM_ERROR,OK,[],0,50,50,MEDIUM_RISK,[],[],[],[],[],['flowmeterError'],[],['motorSpeedPrecaution'],[],[],0,0,0,3,38,38,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,55,WOOLEAN,10_KG_(X54+1),32260,23555,"['turbidity', 'flowmeter', 'autodose', 'aquatech']","['600', '800']",55,0,0,20,0,0,online
"['NORMAL', 'ERROR']",56,1070,1120,2,40,35,9,24,21,800,800,MEDIUM,0,[],[],[],"['SOFT_DOSAGE', 'LIQ_DETERGENT']",3955,0,UNMEASURED,3,0,OFF,69,SAFETY_FM_ERROR,SAFETY_FM_ERROR,SAFETY_FM_ERROR,OK,SAFETY_FM_ERROR,[],0,50,50,WARNING,[],[],[],[],[],['flowmeterError'],[],[],[],[],13,0,0,3,40,34,0,0,4,0,3,30,26,0,0,4,0,0,0,0,0,0,0,0,0,27,0,1,31,60,32,76,53,80,3,7,0,0,0,0,0,55,WOOLEAN,10_KG_(X54+1),32260,23555,"['turbidity', 'flowmeter', 'autodose', 'aquatech']","['600', '800']",55,45060,0,20,0,0,online
['ERROR'],57,1070,1140,2,40,35,11,24,22,800,600,MEDIUM,0,[],[],[],"['SOFT_DOSAGE', 'LIQ_DETERGENT']",0,0,UNMEASURED,4,0,OFF,54,SAFETY_FM_ERROR,OK,SAFETY_FM_ERROR,SAFETY_FM_ERROR,OK,[],0,50,50,MEDIUM_RISK,[],[],[],[],[],['flowmeterError'],[],['motorSpeedPrecaution'],[],[],12,0,0,6,40,34,0,0,3,0,3,30,27,0,0,3,0,0,0,0,0,0,0,0,0,28,0,1,29,60,29,0,0,0,0,7,0,0,0,0,0,56,WOOLEAN,10_KG_(X54+1),32260,23555,"['turbidity', 'flowmeter', 'autodose', 'aquatech']","['600', '800']",55,45060,0,20,0,0,online
"['NORMAL', 'ERROR']",57,1070,1660,2,40,35,11,24,22,800,800,MEDIUM,0,[],[],[],"['SOFT_DOSAGE', 'LIQ_DETERGENT']",4376,0,UNMEASURED,4,0,OFF,70,OK,SAFETY_FM_ERROR,SAFETY_FM_ERROR,OK,SAFETY_FM_ERROR,[],0,50,50,WARNING,[],[],[],[],[],['flowmeterError'],[],[],[],[],12,0,0,6,40,34,0,0,3,0,3,30,27,0,0,3,0,0,0,0,0,0,0,0,0,28,0,1,29,60,29,79,49,80,4,7,0,0,0,0,0,56,WOOLEAN,10_KG_(X54+1),32260,23555,"['turbidity', 'flowmeter', 'autodose', 'aquatech']","['600', '800']",55,45060,0,20,0,0,online
['NORMAL'],58,1100,1120,2,40,0,0,0,0,800,800,MEDIUM,0,[],[],[],"['SOFT_DOSAGE', 'LIQ_DETERGENT']",4146,0,UNMEASURED,0,0,OFF,19,SAFETY_FM_ERROR,SAFETY_FM_ERROR,OK,SAFETY_FM_ERROR,SAFETY_FM_ERROR,"['powerCut', 'runAfterCancel']",0,50,50,OK,[],[],[],[],[],[],[],[],[],[],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,41,80,0,7,0,0,0,0,0,57,WOOLEAN,10_KG_(X54+1),0,0,"['turbidity', 'flowmeter', 'autodose', 'aquatech']","['600', '800']",16,0,0,0,0,0,online
['NORMAL'],59,1070,1110,2,40,34,13,24,22,800,800,MEDIUM,0,[],[],[],"['SOFT_DOSAGE', 'LIQ_DETERGENT']",3360,0,UNMEASURED,4,0,OFF,70,SAFETY_FM_ERROR,OK,SAFETY_FM_ERROR,SAFETY_FM_ERROR,SAFETY_FM_ERROR,[],0,50,50,WARNING,[],[],[],[],[],['flowmeterError'],[],[],[],[],11,0,0,11,40,33,0,0,4,0,5,29,26,0,0,4,0,0,0,0,0,0,0,0,0,26,0,0,30,60,31,70,50,80,0,7,0,0,0,0,0,58,WOOLEAN,10_KG_(X54+1),32260,23555,"['turbidity', 'flowmeter', 'autodose', 'aquatech']","['600', '800']",55,45060,0,20,0,0,online
['NORMAL'],60,1050,1110,2,40,33,10,24,22,800,800,MEDIUM,0,[],[],[],"['SOFT_DOSAGE', 'LIQ_DETERGENT']",865,0,UNMEASURED,4,0,OFF,70,OK,SAFETY_FM_ERROR,SAFETY_FM_ERROR,SAFETY_FM_ERROR,SAFETY_FM_ERROR,[],0,50,50,WARNING,[],[],[],[],[],['flowmeterError'],[],[],[],[],12,0,0,6,40,33,0,0,4,0,4,29,27,0,0,3,0,0,0,0,0,0,0,0,0,27,0,0,33,60,29,75,47,80,3,7,0,0,0,0,0,59,WOOLEAN,10_KG_(X54+1),32260,23555,"['turbidity', 'flowmeter', 'autodose', 'aquatech']","['600', '800']",55,45060,0,20,0,0,online
['NORMAL'],61,1070,1110,2,40,33,10,26,22,800,800,MEDIUM,0,[],[],[],"['SOFT_DOSAGE', 'LIQ_DETERGENT']",3078,0,UNMEASURED,7,0,OFF,69,SAFETY_FM_ERROR,SAFETY_FM_ERROR,SAFETY_FM_ERROR,SAFETY_FM_ERROR,SAFETY_FM_ERROR,[],0,50,50,WARNING,[],[],[],[],[],['flowmeterError'],[],[],[],[],12,0,0,9,40,32,0,0,3,0,4,29,27,0,0,3,0,0,0,0,0,0,0,0,0,27,0,1,30,60,34,70,46,80,0,7,0,0,0,0,0,60,WOOLEAN,10_KG_(X54+1),32260,23555,"['turbidity', 'flowmeter', 'autodose', 'aquatech']","['600', '800']",55,45060,0,20,0,0,online
['NORMAL'],62,1070,1130,2,40,33,11,25,21,800,800,MEDIUM,0,[],[],[],"['SOFT_DOSAGE', 'LIQ_DETERGENT']",3738,0,UNMEASURED,7,0,OFF,69,SAFETY_FM_ERROR,SAFETY_FM_ERROR,SAFETY_FM_ERROR,SAFETY_FM_ERROR,SAFETY_FM_ERROR,[],0,50,50,WARNING,[],[],[],[],[],['flowmeterError'],[],[],[],[],12,0,0,9,40,32,0,0,4,0,4,29,26,0,0,3,0,0,0,0,0,0,0,0,0,26,0,1,32,60,26,70,50,80,0,7,0,0,0,0,0,61,WOOLEAN,10_KG_(X54+1),32260,23555,"['turbidity', 'flowmeter', 'autodose', 'aquatech']","['600', '800']",55,45060,0,20,0,0,online
['NORMAL'],63,1050,1110,2,40,33,11,24,21,800,800,MEDIUM,0,[],[],[],"['SOFT_DOSAGE', 'LIQ_DETERGENT']",2084,0,UNMEASURED,5,0,OFF,69,SAFETY_FM_ERROR,SAFETY_FM_ERROR,SAFETY_FM_ERROR,SAFETY_FM_ERROR,SAFETY_FM_ERROR,[],0,50,50,WARNING,[],[],[],[],[],['flowmeterError'],[],[],[],[],13,0,0,7,40,32,0,0,3,0,4,29,26,0,0,3,0,0,0,0,0,0,0,0,0,26,0,0,31,60,25,73,46,80,1,7,0,0,0,0,0,62,WOOLEAN,10_KG_(X54+1),32260,23555,"['turbidity', 'flowmeter', 'autodose', 'aquatech']","['600', '800']",55,45060,0,20,0,0,online
['NORMAL'],64,1070,1130,2,40,34,11,24,22,800,800,MEDIUM,0,[],[],[],"['SOFT_DOSAGE', 'LIQ_DETERGENT']",2186,0,UNMEASURED,5,0,OFF,69,SAFETY_FM_ERROR,SAFETY_FM_ERROR,SAFETY_FM_ERROR,SAFETY_FM_ERROR,SAFETY_FM_ERROR,[],0,50,50,WARNING,[],[],[],[],[],['flowmeterError'],[],[],[],[],12,0,0,7,40,33,0,0,3,0,3,30,25,0,0,3,0,0,0,0,0,0,0,0,0,26,0,1,29,60,36,70,41,80,0,7,0,0,0,0,0,63,WOOLEAN,10_KG_(X54+1),32260,23555,"['turbidity', 'flowmeter', 'autodose', 'aquatech']","['600', '800']",55,45060,0,20,0,0,online
['NORMAL'],65,1070,1120,2,40,34,14,25,22,800,800,MEDIUM,0,[],[],[],"['SOFT_DOSAGE', 'LIQ_DETERGENT']",2661,0,UNMEASURED,4,0,OFF,70,SAFETY_FM_ERROR,SAFETY_FM_ERROR,SAFETY_FM_ERROR,SAFETY_FM_ERROR,SAFETY_FM_ERROR,[],0,50,50,WARNING,[],[],[],[],[],['flowmeterError'],[],[],[],[],10,0,0,8,40,34,0,0,3,0,3,30,27,0,0,3,0,0,0,0,0,0,0,0,0,28,0,1,31,60,32,72,45,80,0,7,0,0,0,0,0,64,WOOLEAN,10_KG_(X54+1),32260,23555,"['turbidity', 'flowmeter', 'autodose', 'aquatech']","['600', '800']",55,45060,0,20,0,0,online
['NORMAL'],66,1050,1110,2,40,33,11,23,22,800,800,MEDIUM,0,[],[],[],"['SOFT_DOSAGE', 'LIQ_DETERGENT']",1600,0,UNMEASURED,6,0,OFF,70,SAFETY_FM_ERROR,SAFETY_FM_ERROR,SAFETY_FM_ERROR,SAFETY_FM_ERROR,SAFETY_FM_ERROR,[],0,50,50,WARNING,[],[],[],[],[],['flowmeterError'],[],[],[],[],12,0,0,8,40,32,0,0,3,0,4,29,26,0,0,3,0,0,0,0,0,0,0,0,0,26,0,1,32,60,33,73,52,80,1,7,0,0,0,0,0,65,WOOLEAN,10_KG_(X54+1),32260,23555,"['turbidity', 'flowmeter', 'autodose', 'aquatech']","['600', '800']",55,45060,0,20,0,0,online
['ERROR'],67,1070,1130,2,40,0,0,25,22,800,40,MEDIUM,0,[],[],[],"['SOFT_DOSAGE', 'LIQ_DETERGENT']",0,0,UNMEASURED,2,0,OFF,8,SAFETY_FM_ERROR,SAFETY_FM_ERROR,SAFETY_FM_ERROR,SAFETY_FM_ERROR,OK,[],0,50,50,MEDIUM_RISK,[],[],[],[],[],['flowmeterError'],[],['motorSpeedPrecaution'],[],[],0,0,0,2,22,22,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,66,WOOLEAN,10_KG_(X54+1),32260,23555,"['turbidity', 'flowmeter', 'autodose', 'aquatech']","['600', '800']",55,0,0,20,0,0,online
"['NORMAL', 'ERROR']",67,1070,1130,2,40,37,9,25,22,800,800,MEDIUM,0,[],[],[],"['SOFT_DOSAGE', 'LIQ_DETERGENT']",4284,0,UNMEASURED,2,0,OFF,66,SAFETY_FM_ERROR,OK,SAFETY_FM_ERROR,OK,SAFETY_FM_ERROR,[],0,50,50,WARNING,[],[],[],[],[],['flowmeterError'],[],[],[],[],13,0,0,3,40,36,0,0,4,0,3,31,27,0,0,4,0,0,0,0,0,0,0,0,0,27,0,1,32,60,29,74,54,80,0,7,0,0,0,0,0,66,WOOLEAN,10_KG_(X54+1),32260,23555,"['turbidity', 'flowmeter', 'autodose', 'aquatech']","['600', '800']",55,45060,0,20,0,0,online
['ERROR'],68,1110,1130,2,40,0,0,24,22,800,30,MEDIUM,0,[],[],[],"['SOFT_DOSAGE', 'LIQ_DETERGENT']",0,0,UNMEASURED,3,0,OFF,7,SAFETY_FM_ERROR,OK,SAFETY_FM_ERROR,SAFETY_FM_ERROR,OK,[],0,50,50,MEDIUM_RISK,[],[],[],[],[],['flowmeterError'],[],['motorSpeedPrecaution'],[],[],5,0,0,3,0,22,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,67,WOOLEAN,10_KG_(X54+1),32260,23555,"['turbidity', 'flowmeter', 'autodose', 'aquatech']","['600', '800']",55,0,0,0,0,0,online
['NORMAL'],68,1110,1130,2,40,0,0,0,0,800,800,MEDIUM,0,[],[],[],"['SOFT_DOSAGE', 'LIQ_DETERGENT']",4652,0,UNMEASURED,0,0,OFF,29,SAFETY_FM_ERROR,SAFETY_FM_ERROR,OK,SAFETY_FM_ERROR,SAFETY_FM_ERROR,"['powerCut', 'runAfterCancel']",0,50,50,WARNING,[],[],[],[],[],['flowmeterError'],[],[],[],[],0,0,0,0,0,0,0,0,0,0,0,27,27,0,0,3,0,0,0,0,0,0,0,0,0,27,0,1,31,60,29,77,48,80,2,7,0,0,0,0,0,67,WOOLEAN,10_KG_(X54+1),0,0,"['turbidity', 'flowmeter', 'autodose', 'aquatech']","['600', '800']",23,45060,0,0,0,0,online
['NORMAL'],27,1050,1130,3,30,31,5,25,20,600,600,LITTLE,0,[],[],[],"['SOFT_DOSAGE', 'LIQ_DETERGENT']",2726,0,UNMEASURED,0,1,OFF,87,OK,OK,OK,OK,SAFETY_LAST_SPIN_UNB_ERROR,[],0,50,50,OK,[],[],[],[],[],[],[],[],[],[],3,0,0,3,31,28,2,30,60,83,1,24,19,0,31,60,74,0,17,17,0,0,5,0,1,21,18,5,30,60,76,40,122,60,0,7,11269,24341,63747,41493,0,25,AUSTRALIA,10_KG_(X54+1),0,0,"['turbidity', 'flowmeter', 'autodose', 'aquatech']","['600', '800', '1000', '1200']",58,65535,0,2,0,0,online
['ERROR'],28,1050,1630,3,30,30,9,24,19,600,600,MEDIUM,0,[],[],[],"['SOFT_DOSAGE', 'LIQ_DETERGENT']",0,0,MEDIUM,7,0,OFF,48,OK,OK,OK,SAFETY_LAST_SPIN_UNB_ERROR,OK,[],0,50,50,MEDIUM_RISK,[],[],[],[],[],[],[],['motorSpeedPrecaution'],[],[],3,0,0,7,30,28,1,31,60,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,38661,33303,25604,50455,0,26,AUSTRALIA,10_KG_(X54+1),46083,60672,"['turbidity', 'flowmeter', 'autodose', 'aquatech']","['600', '800', '1000', '1200']",58,0,0,5,0,0,online
"['NORMAL', 'ERROR']",28,1050,1630,3,30,30,9,24,19,600,600,MEDIUM,0,[],[],[],"['SOFT_DOSAGE', 'LIQ_DETERGENT']",300,0,UNMEASURED,7,2,OFF,111,OK,OK,OK,SAFETY_LAST_SPIN_UNB_ERROR,OK,[],0,50,50,OK,[],[],[],[],[],[],[],[],[],[],3,0,0,7,30,28,1,31,60,136,1,26,20,1,32,60,70,0,16,17,0,0,5,0,2,21,17,0,29,60,153,40,109,60,0,7,38661,33303,25604,50455,0,26,AUSTRALIA,10_KG_(X54+1),46083,60672,"['turbidity', 'flowmeter', 'autodose', 'aquatech']","['600', '800', '1000', '1200']",58,65535,0,5,0,0,online
['NORMAL'],29,1050,1140,4,40,40,20,23,22,1200,1150,LITTLE,0,[],[],[],"['SOFT_DOSAGE', 'LIQ_DETERGENT']",2582,0,UNMEASURED,0,1,OFF,127,OK,OK,OK,SAFETY_LAST_SPIN_UNB_ERROR,OK,[],0,50,50,OK,[],[],[],[],[],[],[],[],[],[],4,0,0,5,41,39,2,52,115,50,1,35,23,3,48,115,41,0,18,18,0,0,5,0,1,24,19,0,0,8,0,84,71,115,0,7,46084,24341,33027,41493,0,27,AUTOPROGRAM,10_KG_(X54+1),0,0,"['turbidity', 'flowmeter', 'autodose', 'aquatech']","['600', '800', '1000', '1200']",113,65535,0,5,0,0,online
